crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree
0.429498,2.769547,-148895.1785,-100,325.436002
0.430087,2.769547,-148895.1785,-100,406.426994
0.279217,44.893642,-318.632697,-100,241.372877
0.440864,-292.673772,7531.912116,509.298837,-100
0.43949,-292.673772,7531.912116,488.112123,-100
0.450392,-292.673772,7531.912116,488.112123,-100
0.361936,-205.294526,12065.32027,378.120524,-100
0.44707,14.495519,-113650.0375,-100,325.634264
0.444162,14.495519,-113650.0375,-100,329.393794
0.349774,-99.818874,2685.479835,95.876944,-100
0.245769,-55.90696,1158.880144,109.968206,-100
0.264382,2.45778,-1124.173459,59.242411,-100
0.290382,44.893642,-318.632697,-100,241.372877
0.419222,35.249865,-24.245689,-100,-100
0.423072,-19.831932,15.437774,-100,-100
0.453866,-38.203792,-457.682158,-100,-100
0.252612,44.893642,-318.632697,-100,48.676106
0.226395,44.893642,-318.632697,-100,48.676106
0.562156,-121.263516,9600.721392,144.303698,-100
0.508524,-167.933402,12501.7855,226.154019,-100
0.37475,-229.239389,13423.03859,-100,-100
0.382269,-105.12643,-2033.251265,-100,-100
0.381718,-105.12643,-2033.251265,-100,-100
0.321616,-80.164165,4634.725221,-100,-100
0.31746,-81.179977,4903.444076,-100,-100
0.316396,-1093.058225,-57806.9731,2177.609395,-100
0.451782,-341.611923,49982.41691,543.105087,-100
0.461144,-302.243139,20231.05131,503.829304,-100
0.450433,-292.673772,7531.912116,509.298837,-100
0.450127,-292.673772,7531.912116,488.112123,-100
0.454147,203.072762,12110.89243,-100,289.015359
0.420859,399.703814,-595164.2289,-100,1178.425561
0.437465,63.470767,-1045.410975,46.848971,-100
0.453956,-3.211729,-6210.057647,129.293406,-100
0.418351,-358.658197,38743.42692,667.32743,-100
0.417188,-358.658197,38743.42692,601.297743,-100
0.419406,-212.9913,3218.2247,305.457121,-100
0.303617,-1501.841561,-349230.5133,3126.859946,-100
0.274442,15.73402,-3779.753528,-100,89.881857
0.333124,-1586.34516,-169416.8739,3236.843813,-100
0.319634,-1011.459523,577090.9456,1688.336163,-100
0.261315,2.97983,-118.808092,-100,-100
0.300741,67.576705,96.588342,-100,-100
0.270626,67.576705,96.588342,-100,-100
0.451465,-398.246931,44604.92321,623.555731,-100
0.45421,-358.658197,38743.42692,598.143767,-100
0.45202,-358.658197,38743.42692,659.921691,-100
0.442873,-24.231296,-6230.985713,-100,-100
0.437946,619.593922,-566103.6704,-100,1539.449181
0.383917,-85.534631,-1565.385554,-100,-100
0.364527,-205.294526,12065.32027,197.743688,-100
0.392606,18.972623,-261780.3595,-100,726.229017
0.415602,2.769547,-148895.1785,-100,284.810041
0.486048,-242.77592,23665.11937,324.636211,-100
0.371296,-205.294526,12065.32027,224.758408,-100
0.431289,-125.82746,-7512.467636,80.339338,-100
0.440918,-140.038181,2547.097114,-100,-100
0.46789,140.824638,-9320.315616,31.469677,-100
0.446736,-150.202814,469.247797,169.564778,-100
0.45395,-158.826953,-7288.578452,278.004156,-100
0.439926,-125.82746,-7512.467636,91.925413,-100
0.410834,-322.568228,28583.66576,481.640373,-100
0.454,-358.658197,38743.42692,562.010399,-100
0.430281,-358.658197,38743.42692,671.508266,-100
0.425255,-322.568228,28583.66576,485.124282,-100
0.385294,-92.404166,2782.129336,-100,-100
0.430603,-358.658197,38743.42692,607.106199,-100
0.42893,-358.658197,38743.42692,570.977249,-100
0.246319,-48.158902,1347.931746,-100,-100
0.198899,-49.574939,1358.910524,38.068361,-100
0.196255,-21.124761,-698.946071,99.191186,-100
0.180186,177.987728,9200.688169,-100,-100
0.241307,332.655726,933.485236,-100,606.256267
0.189637,214.675579,19211.78772,-100,253.240099
0.28796,158.872317,18306.52768,-100,-100
0.414192,2.769547,-148895.1785,-100,573.941084
0.391255,18.972623,-261780.3595,-100,726.229017
0.414258,2.769547,-148895.1785,-100,573.941084
0.19326,260.137243,1.168777,-100,466.29806
0.301812,158.872317,18306.52768,-100,-100
0.428064,281.564544,48672.00254,-100,426.741008
0.43366,22.998171,-161.065339,-100,-100
0.277646,-410.036216,-186092.2819,1006.767211,-100
0.299435,-1093.058225,-57806.9731,2199.664916,-100
0.479018,-38.222865,34.868364,-100,-100
0.489504,-34.661046,29.17813,-100,-100
0.310724,-50.964753,1453.839077,-100,-100
0.30151,-44.828282,866.920367,-100,-100
0.446273,26.710193,95.36504,-100,-100
0.448675,58.433092,-11404.91458,137.689472,-100
0.454582,-31.837726,-8860.962914,-100,-100
0.452933,-1.845643,-8343.878993,-100,-100
0.463403,140.824638,-9320.315616,-100,107.500559
0.265399,-50.964753,1453.839077,-100,-100
0.281585,-44.828282,866.920367,-100,-100
0.292523,-50.964753,1453.839077,-100,-100
0.169493,-21.124761,-698.946071,99.191186,-100
0.113352,226.66348,21054.46334,-100,286.991302
0.155436,226.66348,21054.46334,-100,290.325682
0.055308,226.66348,21054.46334,-100,287.358733
0.452661,-239.615046,3290.441233,135.388942,-100
0.324368,-63.104167,2679.761869,-100,-100
0.285807,-50.964753,1453.839077,-100,-100
0.097419,189.144939,20624.89826,-100,-100
0.229256,-55.90696,1158.880144,109.968206,-100
0.457357,20.52094,-402.062713,-100,65.858517
0.450533,20.52094,-402.062713,-100,63.488592
0.225249,214.675579,19211.78772,-100,271.875915
0.306508,44.893642,-318.632697,-100,241.372877
0.4495,-3.500817,-7.890345,30.550507,-100
0.415071,879.357851,143719.7276,-100,1655.699714
0.269239,158.872317,18306.52768,-100,-100
0.31444,147.111309,17247.59977,-100,-100
0.457438,-93.574317,-24029.72908,177.663883,-100
0.452568,-145.976889,-18958.39049,302.444608,-100
0.456455,41.740351,247.431374,-100,48.44888
0.415135,-14.795758,43.662823,-100,-100
0.295626,93.937418,5061.792396,-100,-100
0.274278,44.893642,-318.632697,-100,48.676106
0.441693,40.82218,-963.099185,-100,-100
0.450538,-239.615046,3290.441233,168.766698,-100
0.447099,-175.580332,11046.07969,-100,-100
0.461244,33.320515,-1797.572191,-100,-100
0.448722,-50.143431,-4840.455411,-100,-100
0.448434,-31.837726,-8860.962914,-100,-100
0.342116,99.390202,5795.977106,-100,-100
0.353255,147.111309,17247.59977,-100,-100
0.223135,332.655726,933.485236,-100,606.256267
0.273295,332.655726,933.485236,-100,606.256267
0.134101,226.66348,21054.46334,-100,299.87513
0.463057,9.880142,-10400.19892,-100,-100
0.459162,-26.748618,-8693.672165,-100,-100
0.46011,-31.837726,-8860.962914,-100,-100
0.460735,281.79841,2346.595401,-100,458.594618
0.438266,-18.716359,-2654.861853,-100,-100
0.438125,524.94632,161248.1206,-100,844.3506
0.433574,905.638026,188343.3069,-100,1660.028778
0.307572,-20.410173,334.106411,-100,-100
0.45885,-239.615046,3290.441233,167.505445,-100
0.468663,-239.615046,3290.441233,178.372491,-100
0.473479,-205.180618,12254.70142,153.526504,-100
0.394317,-48.539114,-1689.648587,-100,-100
0.329243,-35.646504,147.356878,59.518092,-100
0.453829,-239.615046,3290.441233,192.912722,-100
0.462449,-239.615046,3290.441233,262.577608,-100
0.436741,-233.792831,2752.855244,244.94284,-100
0.469573,157.329212,-7023.625093,-100,305.949208
0.46929,281.79841,2346.595401,-100,472.132636
0.431704,-145.149501,11254.2314,159.018611,-100
0.454885,-50.143431,-4840.455411,-100,-100
0.455103,-31.837726,-8860.962914,-100,-100
0.461617,41.740351,247.431374,-100,-100
0.460381,-31.837726,-8860.962914,-100,-100
0.464651,-1.845643,-8343.878993,-100,-100
0.465931,268.950364,-3228.583607,-100,441.447344
0.470328,281.79841,2346.595401,-100,521.835289
0.466866,281.79841,2346.595401,-100,529.7687
0.465922,281.79841,2346.595401,-100,496.069133
0.249267,59.167775,-8448.902028,-100,167.391313
0.308979,-50.964753,1453.839077,-100,-100
0.442462,-254.662926,-6109.541025,176.850444,-100
0.438375,-161.565485,9820.969301,244.912978,-100
0.22768,53.318229,-1929.257695,-100,35.925856
0.011901,226.66348,21054.46334,-100,299.87513
0.132552,226.66348,21054.46334,-100,299.87513
0.336486,-35.646504,147.356878,59.518092,-100
0.285679,-55.90696,1158.880144,110.590566,-100
0.274158,-55.90696,1158.880144,110.590566,-100
0.526472,-82.429637,3435.607749,-100,-100
0.44263,12.434158,-95.265117,-100,-100
0.436296,281.564544,48672.00254,-100,-100
0.456249,-27.925073,126.148871,-100,-100
0.459464,-239.615046,3290.441233,192.02245,-100
0.366861,147.111309,17247.59977,-100,-100
0.468883,281.79841,2346.595401,-100,471.324976
0.256636,332.655726,933.485236,-100,606.256267
0.201343,214.675579,19211.78772,-100,242.458028
0.328575,147.111309,17247.59977,-100,-100
0.306419,31.774886,-547.99185,-100,-100
0.304155,31.774886,-547.99185,-100,-100
0.354437,-33.672377,-585.006741,-100,67.093956
0.197219,24.941856,-794.712314,-100,-100
0.174498,-21.124761,-698.946071,99.191186,-100
0.233249,-43.646834,-165.269502,147.820328,-100
0.35496,-284.314143,48627.92898,371.864491,-100
0.357557,-99.818874,2685.479835,95.876944,-100
0.34747,-284.314143,48627.92898,298.173409,-100
0.364148,-99.818874,2685.479835,95.876944,-100
0.361864,-284.314143,48627.92898,371.864491,-100
0.426991,-2.252192,-25549.67621,-100,185.883239
0.432748,-90.317903,452.522141,-100,-100
0.457809,-3.211729,-6210.057647,129.52031,-100
0.450361,-18.716359,-2654.861853,-100,-100
0.459596,-3.211729,-6210.057647,129.52031,-100
0.462943,204.52907,-30901.63044,-100,415.685936
0.47139,268.950364,-3228.583607,-100,471.1271
0.469897,268.950364,-3228.583607,-100,464.853002
0.459585,-1.845643,-8343.878993,-100,-100
0.434766,524.94632,161248.1206,-100,848.58287
0.434742,-24.231296,-6230.985713,-100,-100
0.323074,-39.664399,121.777288,51.404161,-100
0.282152,-48.158902,1347.931746,-100,-100
0.307957,-48.158902,1347.931746,-100,-100
0.440703,-191.709148,11549.1096,284.045579,-100
0.447107,-239.615046,3290.441233,154.042365,-100
0.433635,-145.149501,11254.2314,209.537901,-100
0.431886,-161.402883,10413.94153,253.85923,-100
0.430179,-148.954479,-63785.87116,409.068513,-100
0.53466,-148.629841,8042.397204,195.421655,-100
0.548383,-74.449389,3083.530884,53.048071,-100
0.207929,86.509016,200.286641,-100,121.078634
0.207547,53.318229,-1929.257695,-100,35.925856
0.201356,102.598838,1701.913782,-100,153.945044
0.396144,-112.21593,7597.701111,-100,-100
0.394019,-112.21593,7597.701111,-100,-100
0.365033,-45.360346,-1149.542336,-100,-100
0.447215,-270.661584,32492.55137,513.541848,-100
0.439511,9.425719,-6754.630675,-100,127.234351
0.338411,147.111309,17247.59977,-100,-100
0.34473,147.111309,17247.59977,-100,-100
0.36177,147.111309,17247.59977,-100,-100
0.454082,-18.873313,225.12893,-100,-100
0.440871,10.356937,-46.43262,-100,-100
0.449232,10.356937,-46.43262,-100,-100
0.440461,-18.716359,-2654.861853,-100,-100
0.468239,-1.524546,-7201.779814,-100,-100
0.466349,78.396406,752.686146,-100,-100
0.465283,25.158976,-1548.845709,-100,-100
0.441188,-146.509438,11093.48526,194.093448,-100
0.439083,-146.509438,11093.48526,144.957608,-100
0.484361,-205.180618,12254.70142,115.65438,-100
0.446261,-175.580332,11046.07969,-100,-100
0.41256,-183.429465,10503.29474,-100,-100
0.537161,-148.629841,8042.397204,187.48155,-100
0.4912,-178.252398,13897.53916,193.01492,-100
0.544623,-74.449389,3083.530884,53.048071,-100
0.46535,204.52907,-30901.63044,-100,345.210645
0.465271,204.52907,-30901.63044,-100,319.197422
0.44472,-268.33191,-50647.43473,632.023206,-100
0.423412,-167.443176,-65652.38915,458.237655,-100
0.424044,-226.9282,1941.324245,175.743549,-100
0.4811,-205.180618,12254.70142,219.937738,-100
0.4954,-178.252398,13897.53916,185.916678,-100
0.509755,-167.933402,12501.7855,226.154019,-100
0.509473,-167.933402,12501.7855,226.154019,-100
0.434008,-145.149501,11254.2314,208.367754,-100
0.460766,20.52094,-402.062713,-100,65.858517
0.45855,-145.976889,-18958.39049,272.532784,-100
0.077483,189.144939,20624.89826,-100,-100
0.102124,226.66348,21054.46334,-100,282.891463
0.338135,-33.175494,-645.986908,-100,49.937956
0.3225,-35.646504,147.356878,59.518092,-100
0.344707,-33.175494,-645.986908,-100,49.937956
0.463666,25.158976,-1548.845709,-100,-100
0.470063,140.824638,-9320.315616,61.390164,-100
0.469755,114.412365,-7030.824726,-100,139.767995
0.466751,150.557205,-2549.958955,-100,271.31891
0.418196,-14.795758,43.662823,-100,-100
0.37183,-43.995181,-1342.641636,-100,-100
0.46176,66.616215,1483.563546,-100,-100
0.454144,66.616215,1483.563546,-100,90.174673
0.46183,41.740351,247.431374,-100,68.662775
0.347951,152.474273,11252.40588,-100,-100
0.366279,183.731649,16416.75542,-100,-100
0.228046,48.738245,-2111.70752,-100,-100
0.45034,10.356937,-46.43262,-100,-100
0.423626,-145.149501,11254.2314,155.874485,-100
0.414734,-107.598608,6467.687242,-100,-100
0.3684,147.111309,17247.59977,-100,-100
0.322427,145.637592,8891.456211,-100,-100
0.313152,158.872317,18306.52768,-100,-100
0.329263,71.076968,-79.60342,-100,-100
0.304027,61.82012,-4627.50537,-100,-100
0.333659,78.159282,-1436.809558,-100,-100
0.367371,-45.360346,-1149.542336,-100,-100
0.365354,-45.360346,-1149.542336,-100,-100
0.428098,-279.212388,34605.17513,529.379737,-100
0.310028,-37.899373,189.138387,72.717889,-100
0.339416,-52.309163,294.174618,-100,-100
0.381613,-95.728739,6418.406725,-100,-100
0.388593,-152.71796,14831.18265,-100,-100
0.402399,-160.012006,12512.60079,-100,-100
0.406879,-151.635295,3589.291109,-100,-100
0.396758,-140.612468,10408.15085,-100,-100
0.398525,-277.79179,26297.49343,292.820955,-100
0.289972,227.78458,-582.654445,-100,309.342283
0.274443,191.798269,-46080.98307,-100,390.321088
0.331115,-33.175494,-645.986908,-100,43.923307
0.316288,-35.646504,147.356878,59.518092,-100
0.299551,-55.951206,1167.652505,96.736628,-100
0.306538,-55.951206,1167.652505,96.736628,-100
0.450357,-233.792831,2752.855244,242.426246,-100
0.472637,-239.615046,3290.441233,260.061014,-100
0.521043,-167.933402,12501.7855,222.366601,-100
0.462189,-88.883996,240.155667,-100,-100
0.464471,-202.694601,9727.046502,-100,-100
0.531291,-148.629841,8042.397204,197.492706,-100
0.170838,102.598838,1701.913782,-100,162.011113
0.176373,33.050678,-3145.219423,-100,-100
0.221418,86.509016,200.286641,-100,121.078634
0.492351,-188.070325,15376.91166,195.111377,-100
0.439356,-18.716359,-2654.861853,-100,-100
0.374897,-90.600905,-12909.0931,291.834073,-100
0.402454,-15.333523,95.067946,-100,-100
0.417518,-62.14782,2412.035935,116.885471,-100
0.40034,-101.084164,6155.776084,-100,-100
0.418494,-279.212388,34605.17513,528.543719,-100
0.281554,-20.410173,334.106411,-100,-100
0.385137,-158.927981,12815.18609,-100,-100
0.165817,73.781379,1376.910648,-100,131.171377
0.17494,73.781379,1376.910648,-100,131.171377
0.247239,-20.410173,334.106411,-100,-100
0.212703,86.509016,200.286641,-100,121.078634
0.425189,-145.149501,11254.2314,160.62904,-100
0.450425,-18.716359,-2654.861853,-100,-100
0.436137,23.935524,112.544931,-100,-100
0.403069,257.824203,-280259.2606,-100,824.594472
0.40548,216.8136,-2273.663531,-100,400.072356
0.389586,-77.438793,-18011.93414,306.000784,-100
0.417739,275.329656,44703.50062,-100,409.594248
0.402677,257.824203,-280259.2606,-100,822.156991
0.442371,160.310146,15500.09132,-100,174.18017
0.437263,524.94632,161248.1206,-100,835.062278
0.426709,-28.166717,-2175.774638,-100,-100
0.361433,25.955068,-54.655553,-100,-100
0.394997,23.696446,60.151946,-100,-100
0.400373,-61.405148,2363.339479,67.561803,-100
0.387381,108.435648,9869.853214,-100,121.95625
0.386685,108.435648,9869.853214,-100,-100
0.400034,6.474847,24.600341,-100,-100
0.218211,53.318229,-1929.257695,-100,35.925856
0.411892,-107.598608,6467.687242,-100,-100
0.407093,-112.739465,5241.118298,-100,-100
0.424044,-145.149501,11254.2314,161.662608,-100
0.421331,-207.732434,18810.15762,329.403877,-100
0.39764,-16.647487,207.474057,-100,-100
0.401431,-218.787301,-100542.2972,502.339282,-100
0.437909,14.495519,-113650.0375,192.290283,-100
0.440649,14.495519,-113650.0375,-100,329.393794
0.44642,-24.065489,-28222.85489,-100,-100
0.467163,189.673299,-5490.444485,-100,365.883487
0.451469,-18.716359,-2654.861853,-100,-100
0.414722,-107.598608,6467.687242,-100,-100
0.411969,-68.626621,-169.742132,-100,-100
0.427703,-28.166717,-2175.774638,-100,-100
0.440849,-18.716359,-2654.861853,-100,-100
0.428017,-28.166717,-2175.774638,-100,-100
0.377678,72.596322,3111.080454,-100,-100
0.383149,108.435648,9869.853214,-100,-100
0.403658,6.474847,24.600341,-100,-100
0.413474,-155.854964,-60083.35025,424.289858,-100
0.403074,6.474847,24.600341,-100,-100
0.411018,-14.795758,43.662823,-100,-100
0.376312,-258.679161,-8823.05454,479.675055,-100
0.411068,-89.657158,-74.086777,-100,-100
0.40868,167.102753,-74344.26922,-100,-100
0.230398,-52.686972,1472.333113,53.97833,-100
0.254217,-46.89307,748.062854,-100,-100
0.25073,8.843617,-641.960831,-100,-100
0.253671,31.774886,-547.99185,-100,-100
0.213843,6.400949,-815.264763,-100,-100
0.516594,-159.859232,7884.061802,-100,-100
0.496966,-178.252398,13897.53916,218.70721,-100
0.447364,-90.317903,452.522141,-100,-100
0.470317,175.7792,-7117.974489,-100,341.974846
0.471244,281.79841,2346.595401,-100,531.090045
0.372469,-64.003887,3220.161214,-100,-100
0.216101,230.583656,6512.93189,-100,371.682405
0.30733,8.843617,-641.960831,-100,-100
0.282456,8.843617,-641.960831,-100,-100
0.325832,-5.066728,-95.253387,-100,-100
0.34085,-33.672377,-585.006741,-100,61.775063
0.429881,-14.795758,43.662823,-100,-100
0.418002,-61.405148,2363.339479,67.561803,-100
0.444707,41.740351,247.431374,-100,62.894382
0.455208,41.740351,247.431374,-100,66.159367
0.447413,-16.46912,51.957373,-100,-100
0.456274,-7.799014,-617.046244,-100,-100
0.459046,-3.211729,-6210.057647,-100,-100
0.466904,105.665699,-2935.395375,-100,185.008355
0.418171,-84.392588,-64639.77388,292.223238,-100
0.44455,-175.580332,11046.07969,163.891285,-100
0.440376,-146.509438,11093.48526,175.957702,-100
0.389472,-77.438793,-18011.93414,-100,64.416851
0.431969,905.638026,188343.3069,-100,1570.282205
0.430074,905.638026,188343.3069,-100,1686.016551
0.418085,-14.795758,43.662823,-100,-100
0.424025,-62.14782,2412.035935,142.181028,-100
0.406062,257.824203,-280259.2606,259.03029,-100
0.392468,-77.438793,-18011.93414,112.565937,-100
0.417572,879.357851,143719.7276,-100,1565.229629
0.375999,-90.600905,-12909.0931,84.456019,-100
0.42415,5.630125,-5759.741417,-100,-100
0.458233,76.691498,-1131.197979,-100,-100
0.465507,189.5953,-2240.18212,-100,318.142259
0.462779,152.453345,-2517.899509,-100,273.564348
0.459294,165.706355,-5514.223459,-100,275.480679
0.461493,139.315488,-4647.138276,-100,200.520966
0.460819,163.769724,-5511.252709,-100,274.692807
0.414795,879.357851,143719.7276,-100,1670.863757
0.419021,-90.317903,452.522141,-100,-100
0.393397,-158.519051,12743.17984,-100,-100
0.279445,46.775032,773.551809,-100,-100
0.207708,-41.418404,453.835555,-100,-100
0.172998,226.66348,21054.46334,-100,282.891463
0.252371,214.838364,4772.711176,-100,344.072339
0.205896,-24.066988,444.926882,25.326721,-100
0.252408,-50.964753,1453.839077,-100,-100
0.205117,33.050678,-3145.219423,-100,-100
0.430613,619.593922,-566103.6704,-100,1539.959778
0.423175,905.638026,188343.3069,-100,1677.722578
0.424501,905.638026,188343.3069,-100,1703.387963
0.414004,879.357851,143719.7276,-100,1645.198372
0.374939,-90.600905,-12909.0931,231.762383,-100
0.404771,-14.795758,43.662823,-100,-100
0.452535,163.769724,-5511.252709,-100,310.392203
0.176844,68.382074,2904.223578,-100,-100
0.195216,102.598838,1701.913782,-100,153.945044
0.245192,102.598838,1701.913782,-100,153.945044
0.189626,102.598838,1701.913782,-100,162.011113
0.348185,100.090237,574.463069,-100,-100
0.282192,35.402713,-211.437629,-100,-100
0.237713,61.344692,1547.617656,-100,-100
0.283257,31.774886,-547.99185,-100,-100
0.179593,62.388041,1232.917238,-100,76.44218
0.17815,68.382074,2904.223578,-100,85.792013
0.175123,36.264988,-691.256269,-100,-100
0.217997,34.18333,-759.848573,-100,-100
0.163742,44.470913,-3527.971576,-100,-100
0.369378,-17.037624,227.947316,-100,-100
0.405082,-16.647487,207.474057,-100,-100
0.26026,0.47908,-8765.45799,-100,-100
0.25385,24.81904,-20632.03319,-100,84.273979
0.246992,227.045188,-38641.11661,-100,453.354457
0.402945,-16.647487,207.474057,-100,-100
0.234916,44.893642,-318.632697,-100,48.676106
0.284891,44.893642,-318.632697,-100,241.372877
0.559806,-103.974228,8048.279019,96.616921,-100
0.456485,165.706355,-5514.223459,-100,275.480679
0.442906,66.616215,1483.563546,-100,-100
0.319885,12.518096,-225.153088,-100,-100
0.323898,15.584737,-262.740465,-100,-100
0.3317,-41.826463,286.284612,-100,-100
0.336886,-44.55998,321.980977,-100,-100
0.164789,89.081024,4163.15291,-100,131.073151
0.245592,213.344506,-45647.91053,-100,440.376925
0.263441,126.573327,-55018.21497,-100,315.85401
0.194452,172.054836,-45990.91803,-100,371.366974
0.313069,15.580119,-95.466908,-100,-100
0.143104,90.448769,5434.307655,-100,-100
0.393725,6.474847,24.600341,-100,-100
0.395735,-14.795758,43.662823,-100,-100
0.383272,38.792066,1223.329588,-100,-100
0.221323,34.18333,-759.848573,-100,-100
0.447483,41.740351,247.431374,-100,68.015327
0.439362,165.706355,-5514.223459,-100,295.584219
0.441093,165.706355,-5514.223459,-100,295.584219
0.413043,-68.626621,-169.742132,-100,-100
0.395681,-204.539152,-9779.721503,327.17605,-100
0.452005,88.344191,-2481.125427,-100,105.670491
0.502938,-53.778938,-2593.561295,-100,49.881645
0.505118,-186.280992,14932.44785,217.389272,-100
0.476675,-64.81214,-1044.298361,-100,-100
0.478637,-194.606467,15216.23598,-100,-100
0.438235,-2.252192,-25549.67621,-100,144.541435
0.443125,-2.252192,-25549.67621,-100,146.467858
0.490414,-51.961317,-2631.185306,-100,-100
0.15452,90.448769,5434.307655,-100,-100
0.159057,102.490029,1659.915514,-100,183.565186
0.180439,102.490029,1659.915514,-100,183.565186
0.396321,-204.539152,-9779.721503,247.597505,-100
0.412672,-68.626621,-169.742132,-100,-100
0.395748,-224.996692,-8066.642247,426.893348,-100
0.557884,-95.853567,6549.775312,77.231971,-100
0.552988,-95.853567,6549.775312,74.636653,-100
0.378295,-131.899913,-1014.456438,142.364555,-100
0.377294,-90.600905,-12909.0931,94.224868,-100
0.428921,163.684634,-5114.653957,-100,199.290863
0.401217,-14.795758,43.662823,-100,-100
0.410414,-14.795758,43.662823,-100,-100
0.378646,-222.778284,-8691.347955,492.411143,-100
0.182862,75.37424,3685.102229,-100,-100
0.175199,226.977299,21638.72019,-100,-100
0.196247,142.581577,14376.54562,-100,-100
0.21303,102.598838,1701.913782,-100,162.011113
0.260879,105.756578,8116.273937,-100,-100
0.264624,105.756578,8116.273937,-100,-100
0.247793,162.126686,19215.27252,-100,-100
0.254966,150.770731,17258.62296,-100,-100
0.211346,425.581032,32518.99142,-100,703.050146
0.150977,96.52766,6282.896197,-100,-100
0.219541,102.598838,1701.913782,-100,153.945044
0.198936,371.261279,-36449.27727,-100,703.648493
0.204595,102.490029,1659.915514,-100,183.565186
0.377855,114.674783,7249.07106,-100,-100
0.384616,108.435648,9869.853214,-100,102.931216
0.329002,46.013933,-121.212923,-100,266.722262
0.340935,46.013933,-121.212923,-100,266.722262
0.122057,96.52766,6282.896197,-100,-100
0.109901,90.448769,5434.307655,-100,-100
0.161138,226.977299,21638.72019,-100,-100
0.366502,22.930727,-7.943204,-100,-100
0.382151,23.696446,60.151946,-100,-100
0.443014,627.233018,-331891.5478,-100,1426.812242
0.430705,905.638026,188343.3069,-100,1696.035201
0.433675,-2.252192,-25549.67621,-100,144.541435
0.419934,-2.252192,-25549.67621,-100,181.456607
0.249514,86.509016,200.286641,-100,121.078634
0.396222,18.972623,-261780.3595,-100,437.097974
0.258694,35.402713,-211.437629,-100,-100
0.261431,46.775032,773.551809,-100,-100
0.25831,150.770731,17258.62296,-100,115.675522
0.224497,467.281613,49633.33759,-100,810.046583
0.218269,387.102542,-34652.3363,-100,753.248519
0.383159,-61.405148,2363.339479,67.561803,-100
0.451647,21.101658,45.79035,-100,-100
0.462792,141.657157,-7372.499282,-100,143.731215
0.425732,-28.166717,-2175.774638,-100,-100
0.409495,-68.626621,-169.742132,-100,-100
0.330241,13.826886,-1302.375305,-100,-100
0.370409,22.465296,-64.178038,-100,-100
0.350628,24.331697,-129.996577,-100,-100
0.356042,14.67082,-1213.851935,-100,-100
0.430457,-42.711729,637.110633,-100,-100
0.437004,-42.711729,637.110633,-100,-100
0.426113,-42.711729,637.110633,-100,-100
0.333535,-339.944321,48736.24752,345.455367,-100
0.407201,-21.467453,-10850.41181,-100,29.470659
0.3492,-339.944321,48736.24752,534.88533,-100
0.3751,-339.944321,48736.24752,590.923727,-100
0.304232,106.081377,-53416.28195,-100,280.259104
0.323814,59.765003,-3767.980734,-100,-100
0.2999,35.402713,-211.437629,-100,-100
0.445591,-18.96,-167.697349,-100,-100
0.426767,905.638026,188343.3069,-100,1650.468741
0.424039,905.638026,188343.3069,-100,1693.567154
0.403846,257.824203,-280259.2606,-100,804.896655
0.390645,-77.438793,-18011.93414,178.835338,-100
0.572367,-103.974228,8048.279019,117.176953,-100
0.273987,105.31629,7980.695764,-100,-100
0.282035,105.31629,7980.695764,-100,-100
0.262752,105.31629,7980.695764,-100,-100
0.25966,332.053272,64899.88426,-100,459.550788
0.431575,-51.593581,815.474869,-100,-100
0.442779,-3.108679,-246.977774,-100,-100
0.393769,-204.539152,-9779.721503,361.116688,-100
0.405896,-112.437623,-1075.513155,127.400952,-100
0.404899,-138.67291,-44828.76843,324.023223,-100
0.426962,75.463687,-3228.393069,-100,139.167218
0.265261,122.896514,1485.563395,-100,182.877384
0.369534,-84.67877,-6716.456559,-100,-100
0.411668,-2.252192,-25549.67621,-100,186.110738
0.143516,90.448769,5434.307655,-100,-100
0.164539,89.081024,4163.15291,-100,141.271492
0.179648,89.081024,4163.15291,-100,141.271492
0.194628,300.369225,-50846.56588,-100,617.448698
0.203911,188.181844,-82532.79169,-100,465.430378
0.161167,260.323947,9024.353356,-100,427.794986
0.346797,-368.177184,40739.30299,673.044579,-100
0.415218,-57.739336,23.06366,-100,-100
0.417494,-57.739336,23.06366,-100,-100
0.399769,-92.338703,-6545.546004,-100,-100
0.38174,-153.236653,14932.6618,-100,-100
0.375038,22.930727,-7.943204,-100,-100
0.264702,-55.90696,1158.880144,110.590566,-100
0.294771,-55.951206,1167.652505,96.736628,-100
0.221441,-55.90696,1158.880144,109.968206,-100
0.122536,189.144939,20624.89826,-100,203.670973
0.167705,277.075685,23323.69817,-100,453.735265
0.411338,3.469898,-89.910756,-100,-100
0.401632,-339.944321,48736.24752,597.819824,-100
0.292831,46.775032,773.551809,-100,-100
0.302614,23.432398,240.868219,-100,-100
0.241305,55.934923,2519.912243,-100,-100
0.266618,105.756578,8116.273937,-100,-100
0.287468,53.057446,2306.815683,-100,-100
0.350028,67.639538,-4292.572132,-100,156.418248
0.244098,249.320787,-45907.35819,-100,494.839635
0.235072,436.820748,38533.89326,-100,756.556899
0.266856,-55.90696,1158.880144,110.590566,-100
0.441752,163.769724,-5511.252709,-100,293.636141
0.442087,139.315488,-4647.138276,-100,247.348748
0.266579,-368.177184,40739.30299,607.205778,-100
0.382204,-125.371424,-14319.16298,-100,-100
