crtR(2011:2022),peak,pit,saddle,ridge,ravine
0.470479,0,1,0,0,1
0.472495,0,1,0,0,1
0.475362,0,1,0,0,1
0.445652,0,1,0,0,1
0.431051,0,1,0,0,0
0.431589,0,1,0,0,1
0.379196,0,0,1,1,0
0.410509,0,0,1,1,0
0.493882,0,1,0,0,1
0.484432,0,1,0,0,1
0.489925,0,1,0,0,1
0.479179,0,1,0,0,1
0.481872,0,1,0,0,1
0.431869,0,0,1,1,0
0.423877,0,0,1,1,0
0.43957,0,0,1,0,0
0.416529,0,1,0,0,1
0.475765,0,0,1,1,0
0.471119,1,0,0,1,0
0.203011,0,1,0,0,1
0.277682,0,0,1,0,0
0.292878,0,0,1,0,0
0.27012,0,0,1,0,0
0.432748,0,1,0,0,0
0.43644,0,1,0,0,0
0.436065,0,0,1,1,0
0.418021,0,1,0,0,1
0.407024,0,1,0,0,1
0.436372,1,0,0,0,0
0.450686,0,0,1,0,0
0.463734,0,0,1,0,0
0.479071,0,0,1,0,0
0.486674,0,1,0,0,0
0.475934,0,0,1,0,1
0.428356,1,0,0,0,0
0.42325,1,0,0,0,0
0.298599,0,0,1,1,0
0.170664,0,1,0,0,1
0.218901,0,1,0,0,1
0.458807,0,0,1,0,0
0.414482,0,1,0,0,1
0.428396,0,1,0,0,1
0.591215,0,0,1,1,0
0.588653,0,0,1,1,0
0.460418,0,1,0,0,1
0.499319,0,1,0,0,0
0.443761,0,0,1,0,1
0.458996,0,0,1,0,1
0.353362,1,0,0,1,0
0.336921,1,0,0,1,0
0.334366,1,0,0,1,0
0.452716,0,1,0,0,0
0.459935,0,0,1,0,1
0.445404,0,0,1,0,0
0.299832,1,0,0,1,0
0.298709,1,0,0,1,0
0.54812,0,0,1,0,0
0.529279,0,0,1,0,0
0.53724,0,0,1,0,0
0.551137,0,0,1,0,0
0.442467,0,0,1,0,0
0.44977,0,0,1,0,0
0.431767,0,1,0,0,1
0.42522,0,1,0,0,1
0.435854,0,0,1,1,0
0.422444,1,0,0,0,0
0.441343,0,1,0,0,0
0.461907,0,1,0,0,1
0.482733,0,0,1,1,0
0.572613,0,0,1,1,0
0.569569,0,0,1,1,0
0.582959,0,0,1,1,0
0.563634,0,0,1,0,0
0.575716,0,0,1,1,0
0.571106,1,0,0,1,0
0.566058,0,0,1,1,0
0.565837,1,0,0,1,0
0.436944,0,0,1,1,0
0.337813,0,0,1,1,0
0.342298,0,1,0,0,0
0.364143,0,1,0,0,0
0.461254,1,0,0,0,0
0.418067,0,1,0,0,1
0.405446,0,1,0,0,1
0.232454,0,1,0,0,1
0.247557,0,0,1,0,0
0.332162,0,0,1,1,0
0.279811,0,0,1,0,0
0.219526,0,0,1,0,1
0.370554,0,0,1,1,0
0.249946,0,0,1,0,1
0.446392,0,0,1,0,0
0.454095,1,0,0,0,0
0.438376,0,0,1,0,0
0.448263,0,0,1,0,0
0.482219,0,0,1,0,0
0.497135,1,0,0,1,0
0.383105,0,1,0,0,0
0.410847,0,1,0,0,0
0.399162,0,1,0,0,0
0.387464,1,0,0,1,0
0.393075,0,0,1,1,0
0.431452,1,0,0,1,0
0.297717,1,0,0,0,0
0.357881,1,0,0,0,0
0.411084,0,1,0,0,0
0.432435,0,1,0,0,0
0.418308,0,1,0,0,0
0.473998,0,1,0,0,1
0.422476,0,1,0,0,0
0.426015,0,0,1,0,0
0.382974,1,0,0,0,0
0.322743,1,0,0,0,0
0.286189,1,0,0,0,0
0.468351,0,0,1,1,0
0.426661,0,1,0,0,0
0.438189,0,1,0,0,0
0.451297,0,1,0,0,0
0.353661,0,0,1,0,1
0.45589,1,0,0,0,0
0.440377,0,0,1,0,0
0.451085,1,0,0,1,0
0.475211,0,0,1,1,0
0.379193,1,0,0,0,0
0.370719,1,0,0,0,0
0.364306,0,0,1,0,0
0.390752,1,0,0,0,0
0.360967,0,0,1,0,0
0.355821,0,1,0,0,1
0.38809,0,0,1,0,0
0.420268,1,0,0,1,0
0.427677,0,1,0,0,1
0.426285,0,1,0,0,1
0.469298,0,0,1,0,0
0.472122,0,0,1,0,1
0.479905,0,0,1,0,0
0.432095,0,1,0,0,0
0.434508,0,1,0,0,0
0.439595,0,1,0,0,0
0.456644,0,1,0,0,0
0.259061,0,0,1,1,0
0.24411,0,0,1,1,0
0.389724,0,1,0,0,1
0.381434,0,1,0,0,1
0.466585,0,0,1,0,0
0.486442,1,0,0,0,0
0.482831,1,0,0,0,0
0.489985,0,0,1,0,0
0.479651,1,0,0,0,0
0.470748,1,0,0,0,0
0.487024,0,0,1,0,0
0.443519,1,0,0,1,0
0.437902,0,0,1,1,0
0.441258,0,0,1,0,0
0.223182,0,0,1,1,0
0.443687,0,1,0,0,0
0.433759,0,0,1,0,1
0.415489,0,0,1,0,1
0.461236,0,1,0,0,0
0.311721,1,0,0,1,0
0.333191,1,0,0,1,0
0.308888,1,0,0,1,0
0.393889,1,0,0,1,0
0.447301,0,0,1,0,0
0.375204,0,0,1,1,0
0.391723,0,0,1,1,0
0.533234,0,0,1,0,0
0.515948,0,0,1,0,0
0.480518,1,0,0,1,0
0.475049,0,0,1,0,0
0.417226,0,1,0,0,0
0.429725,0,0,1,0,0
0.422739,0,0,1,0,0
0.467354,0,0,1,0,0
0.458175,0,0,1,0,0
0.488461,0,0,1,0,0
0.492127,1,0,0,0,0
0.368522,1,0,0,1,0
0.373851,1,0,0,0,0
0.315372,1,0,0,1,0
0.2323,1,0,0,0,0
0.444832,0,0,1,0,0
0.452599,0,0,1,0,0
0.447579,0,0,1,0,0
0.363131,1,0,0,1,0
0.368568,1,0,0,0,0
0.376375,0,0,1,0,0
0.379745,0,0,1,0,0
0.378369,0,0,1,0,0
0.372554,1,0,0,0,0
0.380056,0,0,1,0,0
0.31304,1,0,0,0,0
0.277501,1,0,0,0,0
0.233353,1,0,0,0,0
0.287952,1,0,0,0,0
0.48749,0,0,1,0,0
0.465472,0,0,1,0,0
0.457747,0,0,1,0,0
0.449962,0,0,1,0,0
0.39315,0,0,1,0,1
0.421232,0,1,0,0,0
0.462967,1,0,0,1,0
0.465429,1,0,0,0,0
0.472012,1,0,0,1,0
0.457844,0,0,1,0,0
0.464962,1,0,0,0,0
0.36662,0,0,1,1,0
0.348275,0,1,0,0,1
0.282866,0,0,1,0,0
0.458373,0,0,1,0,1
0.43956,0,0,1,0,0
0.431556,0,0,1,0,1
0.433086,0,0,1,0,1
0.346708,0,0,1,0,1
0.363403,1,0,0,1,0
0.448355,0,0,1,0,1
0.301301,1,0,0,1,0
0.316304,1,0,0,1,0
0.297715,1,0,0,1,0
0.240399,1,0,0,0,0
0.50731,0,0,1,0,0
0.289779,1,0,0,0,0
0.352857,1,0,0,1,0
0.326607,1,0,0,1,0
0.373965,1,0,0,1,0
0.438442,0,0,1,1,0
0.445475,0,0,1,0,0
0.360463,0,0,1,0,1
0.366301,0,0,1,0,1
0.365201,1,0,0,0,0
0.066137,0,1,0,0,1
0.142055,0,1,0,0,1
0.49953,0,0,1,0,0
0.49683,1,0,0,0,0
0.584858,1,0,0,0,0
0.54486,0,0,1,0,0
0.541862,0,0,1,0,0
0.561096,0,0,1,0,0
0.558075,0,0,1,0,0
0.554884,0,0,1,1,0
0.414921,0,0,1,0,1
0.128048,0,1,0,0,1
0.414826,1,0,0,1,0
0.398136,1,0,0,0,0
0.277499,1,0,0,0,0
0.321202,1,0,0,1,0
0.437937,0,0,1,0,0
0.448466,0,0,1,0,0
0.312423,0,0,1,1,0
0.39436,1,0,0,1,0
0.459152,0,0,1,0,0
0.452868,0,0,1,0,1
0.366715,0,0,1,1,0
0.388635,0,0,1,1,0
0.395085,0,0,1,0,1
0.387167,0,0,1,0,1
0.387885,1,0,0,1,0
0.362691,0,1,0,0,0
0.447341,0,0,1,0,0
0.4612,0,1,0,0,1
0.523909,1,0,0,1,0
0.523011,1,0,0,1,0
0.578656,1,0,0,1,0
0.287133,0,0,1,0,0
0.292987,0,0,1,0,0
0.372288,0,0,1,1,0
0.348311,0,0,1,0,1
0.365495,0,0,1,0,0
0.399765,0,0,1,0,0
0.352349,1,0,0,0,0
0.294649,1,0,0,0,0
0.22808,1,0,0,0,0
0.325869,1,0,0,1,0
0.539379,1,0,0,1,0
0.526327,0,0,1,1,0
0.496184,0,0,1,0,0
0.551695,1,0,0,1,0
0.507076,1,0,0,1,0
0.357383,0,0,1,0,1
0.269458,1,0,0,0,0
0.268433,1,0,0,0,0
0.336718,0,0,1,0,1
0.364054,1,0,0,1,0
0.079552,0,1,0,0,1
0.440479,0,0,1,1,0
0.437883,0,0,1,1,0
0.441295,0,0,1,0,0
0.438936,0,0,1,0,0
0.304024,1,0,0,0,0
0.31789,1,0,0,0,0
0.350785,1,0,0,1,0
0.350966,0,0,1,0,1
0.312458,1,0,0,1,0
0.325072,0,0,1,0,1
0.329275,0,0,1,0,1
0.462503,1,0,0,1,0
0.354773,0,0,1,0,1
0.360842,0,0,1,0,1
0.364568,1,0,0,1,0
0.322325,1,0,0,1,0
0.368056,1,0,0,1,0
0.364292,0,0,1,1,0
0.18302,0,1,0,0,1
0.334578,1,0,0,1,0
0.325888,1,0,0,0,0
0.438436,0,0,1,1,0
0.459835,0,0,1,0,0
0.432895,0,0,1,0,0
0.510478,0,0,1,0,0
0.452365,0,0,1,0,1
0.446048,0,1,0,0,0
0.310424,0,1,0,0,1
0.282248,0,1,0,0,1
0.457119,0,0,1,0,0
0.385304,0,0,1,1,0
0.365563,1,0,0,0,0
0.356573,1,0,0,1,0
0.34844,1,0,0,1,0
0.432535,0,0,1,1,0
0.32639,1,0,0,0,0
0.318694,1,0,0,1,0
0.323811,1,0,0,0,0
0.421182,0,0,1,1,0
0.401257,0,0,1,1,0
0.448331,1,0,0,0,0
0.330679,0,0,1,0,0
0.260568,0,0,1,0,0
0.205678,0,0,1,0,0
0.157953,0,1,0,0,1
0.15181,0,1,0,0,1
0.524709,1,0,0,1,0
0.396198,0,1,0,0,1
0.410133,0,1,0,0,0
0.391611,0,0,1,1,0
0.403742,0,1,0,0,1
0.427367,1,0,0,0,0
0.427003,0,0,1,1,0
0.44179,0,0,1,0,0
0.448021,0,0,1,0,0
0.349118,1,0,0,1,0
0.347635,1,0,0,0,0
0.36383,0,0,1,0,1
0.446912,1,0,0,0,0
0.444752,1,0,0,0,0
0.492441,1,0,0,1,0
0.498086,1,0,0,1,0
0.489159,1,0,0,0,0
0.322951,0,0,1,0,0
0.262759,0,0,1,0,0
0.373759,1,0,0,1,0
0.374948,1,0,0,1,0
0.466016,0,0,1,0,0
0.464305,0,0,1,0,0
0.467623,0,0,1,0,0
0.447108,0,0,1,0,0
0.454215,0,1,0,0,1
0.327992,1,0,0,0,0
0.332976,1,0,0,0,0
0.468778,1,0,0,0,0
0.479132,0,0,1,1,0
0.482136,0,0,1,1,0
0.338345,1,0,0,1,0
0.339872,1,0,0,0,0
0.34275,1,0,0,1,0
0.343154,1,0,0,1,0
0.325979,1,0,0,1,0
0.164287,0,1,0,0,1
0.342164,1,0,0,0,0
0.339168,1,0,0,0,0
0.144877,0,1,0,0,0
0.437588,0,0,1,1,0
0.440728,0,0,1,1,0
0.435115,0,1,0,0,1
0.349524,0,0,1,0,1
0.144952,0,1,0,0,1
0.160054,0,1,0,0,1
0.483611,0,0,1,0,1
0.440764,0,0,1,0,0
0.438656,0,0,1,0,0
0.16575,0,1,0,0,1
0.224526,1,0,0,1,0
0.15971,0,0,1,1,0
0.304786,0,0,1,0,1
0.429498,0,0,1,0,1
0.430087,0,0,1,0,1
0.279217,0,0,1,0,1
0.440864,1,0,0,1,0
0.43949,1,0,0,1,0
0.450392,1,0,0,1,0
0.361936,1,0,0,1,0
0.44707,0,0,1,0,1
0.444162,0,0,1,0,1
0.349774,1,0,0,1,0
0.245769,1,0,0,1,0
0.264382,0,0,1,1,0
0.290382,0,0,1,0,1
0.419222,0,0,1,0,0
0.423072,1,0,0,0,0
0.453866,0,0,1,0,0
0.252612,0,0,1,0,1
0.226395,0,0,1,0,1
0.562156,1,0,0,1,0
0.508524,1,0,0,1,0
0.37475,1,0,0,0,0
0.382269,0,0,1,0,0
0.381718,0,0,1,0,0
0.321616,1,0,0,0,0
0.31746,1,0,0,0,0
0.316396,0,0,1,1,0
0.451782,1,0,0,1,0
0.461144,1,0,0,1,0
0.450433,1,0,0,1,0
0.450127,1,0,0,1,0
0.454147,0,1,0,0,1
0.420859,0,0,1,0,1
0.437465,0,0,1,1,0
0.453956,0,0,1,1,0
0.418351,1,0,0,1,0
0.417188,1,0,0,1,0
0.419406,1,0,0,1,0
0.303617,0,0,1,1,0
0.274442,0,0,1,0,1
0.333124,0,0,1,1,0
0.319634,1,0,0,1,0
0.261315,0,0,1,0,0
0.300741,0,1,0,0,0
0.270626,0,1,0,0,0
0.451465,1,0,0,1,0
0.45421,1,0,0,1,0
0.45202,1,0,0,1,0
0.442873,0,0,1,0,0
0.437946,0,0,1,0,1
0.383917,0,0,1,0,0
0.364527,1,0,0,1,0
0.392606,0,0,1,0,1
0.415602,0,0,1,0,1
0.486048,1,0,0,1,0
0.371296,1,0,0,1,0
0.431289,0,0,1,1,0
0.440918,1,0,0,0,0
0.46789,0,0,1,1,0
0.446736,1,0,0,1,0
0.45395,0,0,1,1,0
0.439926,0,0,1,1,0
0.410834,1,0,0,1,0
0.454,1,0,0,1,0
0.430281,1,0,0,1,0
0.425255,1,0,0,1,0
0.385294,1,0,0,0,0
0.430603,1,0,0,1,0
0.42893,1,0,0,1,0
0.246319,1,0,0,0,0
0.198899,1,0,0,1,0
0.196255,0,0,1,1,0
0.180186,0,1,0,0,0
0.241307,0,1,0,0,1
0.189637,0,1,0,0,1
0.28796,0,1,0,0,0
0.414192,0,0,1,0,1
0.391255,0,0,1,0,1
0.414258,0,0,1,0,1
0.19326,0,1,0,0,1
0.301812,0,1,0,0,0
0.428064,0,1,0,0,1
0.43366,0,0,1,0,0
0.277646,0,0,1,1,0
0.299435,0,0,1,1,0
0.479018,1,0,0,0,0
0.489504,1,0,0,0,0
0.310724,1,0,0,0,0
0.30151,1,0,0,0,0
0.446273,0,1,0,0,0
0.448675,0,0,1,1,0
0.454582,0,0,1,0,0
0.452933,0,0,1,0,0
0.463403,0,0,1,0,1
0.265399,1,0,0,0,0
0.281585,1,0,0,0,0
0.292523,1,0,0,0,0
0.169493,0,0,1,1,0
0.113352,0,1,0,0,1
0.155436,0,1,0,0,1
0.055308,0,1,0,0,1
0.452661,1,0,0,1,0
0.324368,1,0,0,0,0
0.285807,1,0,0,0,0
0.097419,0,1,0,0,0
0.229256,1,0,0,1,0
0.457357,0,0,1,0,1
0.450533,0,0,1,0,1
0.225249,0,1,0,0,1
0.306508,0,0,1,0,1
0.4495,0,0,1,1,0
0.415071,0,1,0,0,1
0.269239,0,1,0,0,0
0.31444,0,1,0,0,0
0.457438,0,0,1,1,0
0.452568,0,0,1,1,0
0.456455,0,1,0,0,1
0.415135,1,0,0,0,0
0.295626,0,1,0,0,0
0.274278,0,0,1,0,1
0.441693,0,0,1,0,0
0.450538,1,0,0,1,0
0.447099,1,0,0,0,0
0.461244,0,0,1,0,0
0.448722,0,0,1,0,0
0.448434,0,0,1,0,0
0.342116,0,1,0,0,0
0.353255,0,1,0,0,0
0.223135,0,1,0,0,1
0.273295,0,1,0,0,1
0.134101,0,1,0,0,1
0.463057,0,0,1,0,0
0.459162,0,0,1,0,0
0.46011,0,0,1,0,0
0.460735,0,1,0,0,1
0.438266,0,0,1,0,0
0.438125,0,1,0,0,1
0.433574,0,1,0,0,1
0.307572,1,0,0,0,0
0.45885,1,0,0,1,0
0.468663,1,0,0,1,0
0.473479,1,0,0,1,0
0.394317,0,0,1,0,0
0.329243,1,0,0,1,0
0.453829,1,0,0,1,0
0.462449,1,0,0,1,0
0.436741,1,0,0,1,0
0.469573,0,0,1,0,1
0.46929,0,1,0,0,1
0.431704,1,0,0,1,0
0.454885,0,0,1,0,0
0.455103,0,0,1,0,0
0.461617,0,1,0,0,0
0.460381,0,0,1,0,0
0.464651,0,0,1,0,0
0.465931,0,0,1,0,1
0.470328,0,1,0,0,1
0.466866,0,1,0,0,1
0.465922,0,1,0,0,1
0.249267,0,0,1,0,1
0.308979,1,0,0,0,0
0.442462,0,0,1,1,0
0.438375,1,0,0,1,0
0.22768,0,0,1,0,1
0.011901,0,1,0,0,1
0.132552,0,1,0,0,1
0.336486,1,0,0,1,0
0.285679,1,0,0,1,0
0.274158,1,0,0,1,0
0.526472,1,0,0,0,0
0.44263,0,0,1,0,0
0.436296,0,1,0,0,0
0.456249,1,0,0,0,0
0.459464,1,0,0,1,0
0.366861,0,1,0,0,0
0.468883,0,1,0,0,1
0.256636,0,1,0,0,1
0.201343,0,1,0,0,1
0.328575,0,1,0,0,0
0.306419,0,0,1,0,0
0.304155,0,0,1,0,0
0.354437,0,0,1,0,1
0.197219,0,0,1,0,0
0.174498,0,0,1,1,0
0.233249,0,0,1,1,0
0.35496,1,0,0,1,0
0.357557,1,0,0,1,0
0.34747,1,0,0,1,0
0.364148,1,0,0,1,0
0.361864,1,0,0,1,0
0.426991,0,0,1,0,1
0.432748,1,0,0,0,0
0.457809,0,0,1,1,0
0.450361,0,0,1,0,0
0.459596,0,0,1,1,0
0.462943,0,0,1,0,1
0.47139,0,0,1,0,1
0.469897,0,0,1,0,1
0.459585,0,0,1,0,0
0.434766,0,1,0,0,1
0.434742,0,0,1,0,0
0.323074,1,0,0,1,0
0.282152,1,0,0,0,0
0.307957,1,0,0,0,0
0.440703,1,0,0,1,0
0.447107,1,0,0,1,0
0.433635,1,0,0,1,0
0.431886,1,0,0,1,0
0.430179,0,0,1,1,0
0.53466,1,0,0,1,0
0.548383,1,0,0,1,0
0.207929,0,1,0,0,1
0.207547,0,0,1,0,1
0.201356,0,1,0,0,1
0.396144,1,0,0,0,0
0.394019,1,0,0,0,0
0.365033,0,0,1,0,0
0.447215,1,0,0,1,0
0.439511,0,0,1,0,1
0.338411,0,1,0,0,0
0.34473,0,1,0,0,0
0.36177,0,1,0,0,0
0.454082,1,0,0,0,0
0.440871,0,0,1,0,0
0.449232,0,0,1,0,0
0.440461,0,0,1,0,0
0.468239,0,0,1,0,0
0.466349,0,1,0,0,0
0.465283,0,0,1,0,0
0.441188,1,0,0,1,0
0.439083,1,0,0,1,0
0.484361,1,0,0,1,0
0.446261,1,0,0,0,0
0.41256,1,0,0,0,0
0.537161,1,0,0,1,0
0.4912,1,0,0,1,0
0.544623,1,0,0,1,0
0.46535,0,0,1,0,1
0.465271,0,0,1,0,1
0.44472,0,0,1,1,0
0.423412,0,0,1,1,0
0.424044,1,0,0,1,0
0.4811,1,0,0,1,0
0.4954,1,0,0,1,0
0.509755,1,0,0,1,0
0.509473,1,0,0,1,0
0.434008,1,0,0,1,0
0.460766,0,0,1,0,1
0.45855,0,0,1,1,0
0.077483,0,1,0,0,0
0.102124,0,1,0,0,1
0.338135,0,0,1,0,1
0.3225,1,0,0,1,0
0.344707,0,0,1,0,1
0.463666,0,0,1,0,0
0.470063,0,0,1,1,0
0.469755,0,0,1,0,1
0.466751,0,0,1,0,1
0.418196,1,0,0,0,0
0.37183,0,0,1,0,0
0.46176,0,1,0,0,0
0.454144,0,1,0,0,1
0.46183,0,1,0,0,1
0.347951,0,1,0,0,0
0.366279,0,1,0,0,0
0.228046,0,0,1,0,0
0.45034,0,0,1,0,0
0.423626,1,0,0,1,0
0.414734,1,0,0,0,0
0.3684,0,1,0,0,0
0.322427,0,1,0,0,0
0.313152,0,1,0,0,0
0.329263,0,0,1,0,0
0.304027,0,0,1,0,0
0.333659,0,0,1,0,0
0.367371,0,0,1,0,0
0.365354,0,0,1,0,0
0.428098,1,0,0,1,0
0.310028,1,0,0,1,0
0.339416,1,0,0,0,0
0.381613,1,0,0,0,0
0.388593,1,0,0,0,0
0.402399,1,0,0,0,0
0.406879,1,0,0,0,0
0.396758,1,0,0,0,0
0.398525,1,0,0,1,0
0.289972,0,0,1,0,1
0.274443,0,0,1,0,1
0.331115,0,0,1,0,1
0.316288,1,0,0,1,0
0.299551,1,0,0,1,0
0.306538,1,0,0,1,0
0.450357,1,0,0,1,0
0.472637,1,0,0,1,0
0.521043,1,0,0,1,0
0.462189,1,0,0,0,0
0.464471,1,0,0,0,0
0.531291,1,0,0,1,0
0.170838,0,1,0,0,1
0.176373,0,0,1,0,0
0.221418,0,1,0,0,1
0.492351,1,0,0,1,0
0.439356,0,0,1,0,0
0.374897,0,0,1,1,0
0.402454,1,0,0,0,0
0.417518,1,0,0,1,0
0.40034,1,0,0,0,0
0.418494,1,0,0,1,0
0.281554,1,0,0,0,0
0.385137,1,0,0,0,0
0.165817,0,1,0,0,1
0.17494,0,1,0,0,1
0.247239,1,0,0,0,0
0.212703,0,1,0,0,1
0.425189,1,0,0,1,0
0.450425,0,0,1,0,0
0.436137,0,1,0,0,0
0.403069,0,0,1,0,1
0.40548,0,0,1,0,1
0.389586,0,0,1,1,0
0.417739,0,1,0,0,1
0.402677,0,0,1,0,1
0.442371,0,1,0,0,1
0.437263,0,1,0,0,1
0.426709,0,0,1,0,0
0.361433,0,0,1,0,0
0.394997,0,1,0,0,0
0.400373,1,0,0,1,0
0.387381,0,1,0,0,1
0.386685,0,1,0,0,0
0.400034,0,1,0,0,0
0.218211,0,0,1,0,1
0.411892,1,0,0,0,0
0.407093,1,0,0,0,0
0.424044,1,0,0,1,0
0.421331,1,0,0,1,0
0.39764,1,0,0,0,0
0.401431,0,0,1,1,0
0.437909,0,0,1,1,0
0.440649,0,0,1,0,1
0.44642,0,0,1,0,0
0.467163,0,0,1,0,1
0.451469,0,0,1,0,0
0.414722,1,0,0,0,0
0.411969,0,0,1,0,0
0.427703,0,0,1,0,0
0.440849,0,0,1,0,0
0.428017,0,0,1,0,0
0.377678,0,1,0,0,0
0.383149,0,1,0,0,0
0.403658,0,1,0,0,0
0.413474,0,0,1,1,0
0.403074,0,1,0,0,0
0.411018,1,0,0,0,0
0.376312,0,0,1,1,0
0.411068,0,0,1,0,0
0.40868,0,0,1,0,0
0.230398,1,0,0,1,0
0.254217,1,0,0,0,0
0.25073,0,0,1,0,0
0.253671,0,0,1,0,0
0.213843,0,0,1,0,0
0.516594,1,0,0,0,0
0.496966,1,0,0,1,0
0.447364,1,0,0,0,0
0.470317,0,0,1,0,1
0.471244,0,1,0,0,1
0.372469,1,0,0,0,0
0.216101,0,1,0,0,1
0.30733,0,0,1,0,0
0.282456,0,0,1,0,0
0.325832,0,0,1,0,0
0.34085,0,0,1,0,1
0.429881,1,0,0,0,0
0.418002,1,0,0,1,0
0.444707,0,1,0,0,1
0.455208,0,1,0,0,1
0.447413,1,0,0,0,0
0.456274,0,0,1,0,0
0.459046,0,0,1,0,0
0.466904,0,0,1,0,1
0.418171,0,0,1,1,0
0.44455,1,0,0,1,0
0.440376,1,0,0,1,0
0.389472,0,0,1,0,1
0.431969,0,1,0,0,1
0.430074,0,1,0,0,1
0.418085,1,0,0,0,0
0.424025,1,0,0,1,0
0.406062,0,0,1,1,0
0.392468,0,0,1,1,0
0.417572,0,1,0,0,1
0.375999,0,0,1,1,0
0.42415,0,0,1,0,0
0.458233,0,0,1,0,0
0.465507,0,0,1,0,1
0.462779,0,0,1,0,1
0.459294,0,0,1,0,1
0.461493,0,0,1,0,1
0.460819,0,0,1,0,1
0.414795,0,1,0,0,1
0.419021,1,0,0,0,0
0.393397,1,0,0,0,0
0.279445,0,1,0,0,0
0.207708,1,0,0,0,0
0.172998,0,1,0,0,1
0.252371,0,1,0,0,1
0.205896,1,0,0,1,0
0.252408,1,0,0,0,0
0.205117,0,0,1,0,0
0.430613,0,0,1,0,1
0.423175,0,1,0,0,1
0.424501,0,1,0,0,1
0.414004,0,1,0,0,1
0.374939,0,0,1,1,0
0.404771,1,0,0,0,0
0.452535,0,0,1,0,1
0.176844,0,1,0,0,0
0.195216,0,1,0,0,1
0.245192,0,1,0,0,1
0.189626,0,1,0,0,1
0.348185,0,1,0,0,0
0.282192,0,0,1,0,0
0.237713,0,1,0,0,0
0.283257,0,0,1,0,0
0.179593,0,1,0,0,1
0.17815,0,1,0,0,1
0.175123,0,0,1,0,0
0.217997,0,0,1,0,0
0.163742,0,0,1,0,0
0.369378,1,0,0,0,0
0.405082,1,0,0,0,0
0.26026,0,0,1,0,0
0.25385,0,0,1,0,1
0.246992,0,0,1,0,1
0.402945,1,0,0,0,0
0.234916,0,0,1,0,1
0.284891,0,0,1,0,1
0.559806,1,0,0,1,0
0.456485,0,0,1,0,1
0.442906,0,1,0,0,0
0.319885,0,0,1,0,0
0.323898,0,0,1,0,0
0.3317,1,0,0,0,0
0.336886,1,0,0,0,0
0.164789,0,1,0,0,1
0.245592,0,0,1,0,1
0.263441,0,0,1,0,1
0.194452,0,0,1,0,1
0.313069,0,0,1,0,0
0.143104,0,1,0,0,0
0.393725,0,1,0,0,0
0.395735,1,0,0,0,0
0.383272,0,1,0,0,0
0.221323,0,0,1,0,0
0.447483,0,1,0,0,1
0.439362,0,0,1,0,1
0.441093,0,0,1,0,1
0.413043,0,0,1,0,0
0.395681,0,0,1,1,0
0.452005,0,0,1,0,1
0.502938,0,0,1,0,1
0.505118,1,0,0,1,0
0.476675,0,0,1,0,0
0.478637,1,0,0,0,0
0.438235,0,0,1,0,1
0.443125,0,0,1,0,1
0.490414,0,0,1,0,0
0.15452,0,1,0,0,0
0.159057,0,1,0,0,1
0.180439,0,1,0,0,1
0.396321,0,0,1,1,0
0.412672,0,0,1,0,0
0.395748,0,0,1,1,0
0.557884,1,0,0,1,0
0.552988,1,0,0,1,0
0.378295,0,0,1,1,0
0.377294,0,0,1,1,0
0.428921,0,0,1,0,1
0.401217,1,0,0,0,0
0.410414,1,0,0,0,0
0.378646,0,0,1,1,0
0.182862,0,1,0,0,0
0.175199,0,1,0,0,0
0.196247,0,1,0,0,0
0.21303,0,1,0,0,1
0.260879,0,1,0,0,0
0.264624,0,1,0,0,0
0.247793,0,1,0,0,0
0.254966,0,1,0,0,0
0.211346,0,1,0,0,1
0.150977,0,1,0,0,0
0.219541,0,1,0,0,1
0.198936,0,0,1,0,1
0.204595,0,1,0,0,1
0.377855,0,1,0,0,0
0.384616,0,1,0,0,1
0.329002,0,0,1,0,1
0.340935,0,0,1,0,1
0.122057,0,1,0,0,0
0.109901,0,1,0,0,0
0.161138,0,1,0,0,0
0.366502,0,0,1,0,0
0.382151,0,1,0,0,0
0.443014,0,0,1,0,1
0.430705,0,1,0,0,1
0.433675,0,0,1,0,1
0.419934,0,0,1,0,1
0.249514,0,1,0,0,1
0.396222,0,0,1,0,1
0.258694,0,0,1,0,0
0.261431,0,1,0,0,0
0.25831,0,1,0,0,1
0.224497,0,1,0,0,1
0.218269,0,0,1,0,1
0.383159,1,0,0,1,0
0.451647,0,1,0,0,0
0.462792,0,0,1,0,1
0.425732,0,0,1,0,0
0.409495,0,0,1,0,0
0.330241,0,0,1,0,0
0.370409,0,0,1,0,0
0.350628,0,0,1,0,0
0.356042,0,0,1,0,0
0.430457,1,0,0,0,0
0.437004,1,0,0,0,0
0.426113,1,0,0,0,0
0.333535,1,0,0,1,0
0.407201,0,0,1,0,1
0.3492,1,0,0,1,0
0.3751,1,0,0,1,0
0.304232,0,0,1,0,1
0.323814,0,0,1,0,0
0.2999,0,0,1,0,0
0.445591,0,0,1,0,0
0.426767,0,1,0,0,1
0.424039,0,1,0,0,1
0.403846,0,0,1,0,1
0.390645,0,0,1,1,0
0.572367,1,0,0,1,0
0.273987,0,1,0,0,0
0.282035,0,1,0,0,0
0.262752,0,1,0,0,0
0.25966,0,1,0,0,1
0.431575,1,0,0,0,0
0.442779,0,0,1,0,0
0.393769,0,0,1,1,0
0.405896,0,0,1,1,0
0.404899,0,0,1,1,0
