crtR(2011:2022),peak,pit,saddle,ridge,ravine,Longitude,Latitude
0.46537,1,0,0,0,0,140.912464,37.386923
0.380043,0,0,1,0,0,140.919241,37.387829
0.426874,1,0,0,0,0,140.915287,37.387376
0.428309,1,0,0,0,0,140.915853,37.386926
0.50972,0,0,1,0,0,140.905132,37.378354
0.468581,0,1,0,0,0,140.904568,37.377452
0.464295,0,1,0,0,0,140.904569,37.377002
0.480729,0,1,0,0,0,140.905133,37.377453
0.525995,1,0,0,0,0,140.906258,37.381059
0.532177,1,0,0,0,0,140.905693,37.381059
0.529018,1,0,0,0,0,140.906259,37.380158
0.527743,1,0,0,0,0,140.90626,37.379257
0.532253,0,0,1,0,0,140.905695,37.379256
0.535454,0,0,1,0,0,140.905695,37.379707
0.467582,1,0,0,0,0,140.913029,37.386473
0.466656,1,0,0,0,0,140.912464,37.386472
0.467608,1,0,0,0,0,140.912465,37.386022
0.464017,0,0,1,0,1,140.910771,37.385119
0.520625,0,1,0,0,0,140.901743,37.378351
0.509554,0,1,0,0,0,140.901744,37.377901
0.492736,0,0,1,0,0,140.906255,37.383763
0.489589,0,0,1,1,0,140.906819,37.383764
0.503637,0,1,0,0,0,140.900049,37.377899
0.466527,0,0,1,1,0,140.907947,37.385117
0.464731,0,0,1,1,0,140.908512,37.385117
0.486325,0,0,1,1,0,140.907384,37.383764
0.488434,0,0,1,1,0,140.907949,37.383314
0.452268,1,0,0,0,0,140.914158,37.387375
0.441149,1,0,0,0,0,140.914722,37.387375
0.447043,1,0,0,0,0,140.909639,37.387372
0.388421,1,0,0,1,0,140.915286,37.388277
0.513798,0,1,0,0,0,140.900049,37.37835
0.516895,0,1,0,0,0,140.900614,37.378351
0.459713,1,0,0,0,0,140.911334,37.386922
0.531885,1,0,0,0,0,140.905128,37.381509
0.53927,0,1,0,0,0,140.905129,37.380608
0.458303,1,0,0,0,0,140.911333,37.387373
0.454235,1,0,0,0,0,140.910769,37.387372
0.461727,1,0,0,0,0,140.911898,37.387373
0.463079,1,0,0,0,0,140.911899,37.386923
0.463672,1,0,0,0,0,140.912463,37.387374
0.448925,0,0,1,0,0,140.907945,37.38692
0.453184,0,0,1,0,0,140.907946,37.386469
0.450788,0,0,1,0,0,140.90738,37.386919
0.527648,0,1,0,0,0,140.901178,37.378802
0.524888,0,1,0,0,0,140.900613,37.378801
0.533386,0,1,0,0,0,140.901177,37.379252
0.46765,0,0,1,0,1,140.911337,37.384669
0.46563,0,0,1,0,1,140.911336,37.385119
0.461654,0,0,1,0,0,140.910771,37.38557
0.4696,0,0,1,0,1,140.910772,37.384218
0.468883,0,0,1,0,1,140.911901,37.384669
0.469919,0,1,0,0,1,140.912466,37.38467
0.53629,1,0,0,0,0,140.905128,37.381058
0.538756,1,0,0,0,0,140.904564,37.381058
0.540279,0,1,0,0,0,140.905129,37.380157
0.533977,0,1,0,0,0,140.900612,37.379703
0.490041,0,1,0,0,0,140.902874,37.377451
0.494689,0,1,0,0,0,140.902309,37.377451
0.482084,0,1,0,0,0,140.903439,37.377451
0.471599,0,1,0,0,0,140.904003,37.377452
0.470788,0,1,0,0,0,140.903439,37.377001
0.408763,0,0,1,0,1,140.923198,37.384226
0.415796,0,0,1,0,1,140.922633,37.384677
0.4242,1,0,0,1,0,140.922632,37.385578
0.423027,1,0,0,1,0,140.923197,37.385578
0.543109,0,0,1,0,0,140.90287,37.380155
0.541402,0,1,0,0,0,140.902305,37.380605
0.530531,0,1,0,0,0,140.900612,37.379252
0.527445,0,0,1,0,0,140.900048,37.379251
0.521721,0,1,0,0,0,140.900048,37.378801
0.518978,0,1,0,0,0,140.899484,37.3788
0.538105,0,1,0,0,0,140.901176,37.380154
0.54039,0,1,0,0,0,140.901741,37.380154
0.452123,0,0,1,0,0,140.90851,37.386469
0.44815,0,0,1,0,0,140.90851,37.38692
0.476254,0,0,1,0,1,140.924891,37.38603
0.427834,0,0,1,1,0,140.922067,37.386028
0.397963,1,0,0,0,0,140.919241,37.387379
0.511065,0,1,0,0,0,140.899484,37.37835
0.530177,0,0,1,0,1,140.898917,37.380152
0.531396,0,0,1,0,1,140.898916,37.380603
0.414321,0,0,1,0,1,140.923198,37.384677
0.412896,0,0,1,0,0,140.923762,37.384677
0.363796,0,0,1,0,0,140.918676,37.387829
0.035862,0,0,1,1,0,140.916979,37.38963
0.172629,0,0,1,1,0,140.916414,37.38963
0.396157,1,0,0,0,0,140.916417,37.387377
0.365421,0,0,1,0,0,140.916416,37.387827
0.41106,1,0,0,0,0,140.915852,37.387376
0.408785,1,0,0,0,0,140.916982,37.386926
0.40397,1,0,0,0,0,140.917547,37.386927
0.540558,0,1,0,0,0,140.902306,37.379704
0.535434,0,1,0,0,0,140.901742,37.379253
0.387054,0,0,1,0,0,140.915852,37.387827
0.381824,1,0,0,0,0,140.918111,37.387378
0.388582,1,0,0,0,0,140.918676,37.387378
0.378345,0,0,1,1,0,140.923765,37.382424
0.37137,0,0,1,1,0,140.923765,37.381973
0.393147,1,0,0,0,0,140.923764,37.383325
0.450312,1,0,0,0,0,140.910204,37.387372
0.519782,0,1,0,0,0,140.902308,37.378352
0.507986,0,1,0,0,0,140.902309,37.377901
0.52932,0,1,0,0,0,140.901743,37.378802
0.53907,0,1,0,0,0,140.901741,37.379704
0.536786,0,1,0,0,0,140.901177,37.379703
0.536167,0,1,0,0,0,140.902872,37.379254
0.504326,0,0,1,0,0,140.904002,37.378353
0.503103,0,0,1,0,0,140.904567,37.378354
0.495131,0,0,1,0,0,140.903438,37.377902
0.482542,0,0,1,0,0,140.904003,37.377903
0.505064,0,0,1,0,0,140.905697,37.377904
0.526047,0,0,1,0,0,140.905696,37.378805
0.489215,0,1,0,0,0,140.899485,37.377448
0.491422,0,1,0,0,0,140.90005,37.377449
0.503423,0,1,0,0,1,140.902873,37.377902
0.516502,0,1,0,0,1,140.902873,37.378352
0.542765,0,1,0,0,0,140.903999,37.380607
0.529431,0,1,0,0,0,140.902307,37.378803
0.536405,0,1,0,0,0,140.902307,37.379253
0.527835,0,1,0,0,0,140.902872,37.378803
0.473725,0,0,1,0,1,140.912468,37.383318
0.470502,0,0,1,0,1,140.911902,37.384218
0.472352,0,0,1,0,1,140.911902,37.383768
0.331251,0,0,1,0,0,140.918675,37.38828
0.427939,0,0,1,1,0,140.921502,37.386028
0.425121,1,0,0,1,0,140.922067,37.385578
0.385092,1,0,0,0,0,140.916982,37.387377
0.292438,0,0,1,0,0,140.917546,37.388279
0.344576,0,0,1,0,0,140.917546,37.387828
0.306401,0,0,1,0,0,140.91811,37.388279
0.4191,1,0,0,1,0,140.923197,37.385128
0.414413,0,0,1,0,0,140.922063,37.389183
0.427437,1,0,0,1,0,140.920937,37.386028
0.420381,1,0,0,0,0,140.922632,37.385127
0.516689,0,0,1,0,0,140.905696,37.378355
0.533527,0,1,0,0,0,140.905131,37.379256
0.538646,0,1,0,0,0,140.90513,37.379706
0.521833,0,0,1,1,0,140.904566,37.378804
0.539775,0,1,0,0,0,140.90174,37.380605
0.459219,0,0,1,0,0,140.907381,37.386018
0.461493,0,0,1,0,0,140.906817,37.386017
0.535509,0,1,0,0,0,140.900611,37.380153
0.531113,0,0,1,0,1,140.900047,37.379702
0.525606,0,1,0,0,0,140.901172,37.382858
0.526191,0,1,0,0,0,140.900608,37.382857
0.52334,0,0,1,0,0,140.901172,37.383309
0.52448,0,0,1,0,0,140.900607,37.383308
0.5214,0,0,1,1,0,140.901171,37.383759
0.506702,0,0,1,0,0,140.905125,37.383312
0.509944,0,0,1,0,0,140.904561,37.383311
0.533599,0,1,0,0,0,140.904566,37.379255
0.534068,0,1,0,0,0,140.904001,37.379255
0.540015,0,1,0,0,0,140.904565,37.379706
0.510799,0,0,1,0,0,140.903437,37.378353
0.534365,1,0,0,0,0,140.904563,37.381509
0.520336,1,0,0,0,0,140.905127,37.38241
0.526467,1,0,0,0,0,140.905127,37.38196
0.426019,1,0,0,1,0,140.920936,37.386929
0.42753,1,0,0,1,0,140.920936,37.386478
0.475518,0,1,0,0,1,140.898921,37.376997
0.322742,0,0,1,0,0,140.916416,37.388278
0.355915,0,0,1,0,0,140.915851,37.388278
0.443342,1,0,0,1,0,140.913591,37.388727
0.452781,1,0,0,1,0,140.913026,37.388726
0.501082,0,1,0,0,0,140.899485,37.377899
0.444734,1,0,0,1,0,140.910203,37.388273
0.121562,0,0,1,0,0,140.91698,37.38918
0.112007,0,0,1,0,0,140.917545,37.38918
0.516992,1,0,0,0,0,140.905691,37.382411
0.522935,1,0,0,0,0,140.905692,37.38196
0.465574,0,0,1,0,0,140.906817,37.385567
0.428992,0,0,1,1,0,140.921501,37.386479
0.421885,1,0,0,1,0,140.920371,37.386929
0.425268,1,0,0,1,0,140.920372,37.386478
0.460147,1,0,0,1,0,140.913027,37.387825
0.206218,0,0,1,0,0,140.916415,37.389179
0.458223,1,0,0,1,0,140.911897,37.388275
0.454762,1,0,0,1,0,140.911332,37.388274
0.456688,1,0,0,1,0,140.911333,37.387824
0.45922,1,0,0,1,0,140.912462,37.388275
0.482855,0,0,1,1,0,140.906819,37.384215
0.476334,0,0,1,1,0,140.906818,37.384665
0.432863,1,0,0,0,0,140.907943,37.388272
0.43906,1,0,0,0,0,140.907944,37.387821
0.349783,0,0,1,0,0,140.916981,37.387828
0.298234,0,0,1,0,0,140.916981,37.388278
0.39557,0,0,1,0,0,140.919805,37.38783
0.350391,0,0,1,0,0,140.918111,37.387828
0.380175,1,0,0,0,0,140.917547,37.387377
0.403282,1,0,0,0,0,140.918112,37.386927
0.292904,0,0,1,0,0,140.918675,37.38873
0.312154,0,0,1,0,0,140.919239,37.389181
0.448524,0,0,1,0,0,140.909075,37.38692
0.44483,1,0,0,0,0,140.909074,37.387371
0.449132,1,0,0,1,0,140.913592,37.388276
0.53772,0,1,0,0,0,140.901175,37.380604
0.48128,0,1,0,0,1,140.90118,37.376999
0.477579,0,1,0,0,1,140.900051,37.376998
0.479666,0,1,0,0,1,140.900615,37.376998
0.217231,0,0,1,0,0,140.917545,37.388729
0.24866,0,0,1,0,0,140.91811,37.38873
0.224108,0,0,1,0,0,140.91698,37.388729
0.416225,1,0,0,1,0,140.920371,37.387379
0.407725,1,0,0,1,0,140.919806,37.387379
0.454568,1,0,0,0,0,140.924893,37.383777
0.382121,0,0,1,0,0,140.922636,37.381522
0.452264,1,0,0,1,0,140.910768,37.387823
0.516595,1,0,0,0,0,140.904561,37.382861
0.506678,0,0,1,0,0,140.906256,37.382862
0.510399,1,0,0,0,0,140.905691,37.382862
0.357744,0,0,1,0,0,140.91924,37.38828
0.333358,0,0,1,0,0,140.91924,37.388731
0.380825,0,0,1,0,0,140.919805,37.38828
0.429481,0,0,1,1,0,140.922066,37.386479
0.417786,0,0,1,0,0,140.920935,37.38783
0.422739,1,0,0,1,0,140.920935,37.38738
0.408351,0,0,1,0,0,140.92037,37.38783
0.542097,0,1,0,0,0,140.902306,37.380155
0.531537,0,0,1,0,0,140.901738,37.381957
0.522256,0,0,1,1,0,140.904002,37.378804
0.524963,0,0,1,1,0,140.903437,37.378804
0.541656,0,1,0,0,0,140.904564,37.380607
0.423865,0,0,1,0,0,140.9215,37.387831
0.365253,0,0,1,0,0,140.919804,37.388731
0.411687,0,0,1,0,0,140.924327,37.384678
0.407026,0,0,1,0,1,140.923763,37.384227
0.256975,0,0,1,0,0,140.918674,37.389181
0.184813,0,0,1,0,0,140.918109,37.389181
0.020354,0,0,1,1,0,140.917544,37.389631
0.425718,0,0,1,0,0,140.923759,37.387832
0.428743,0,0,1,0,0,140.923195,37.387381
0.381838,0,0,1,1,0,140.924329,37.382875
0.390348,1,0,0,0,0,140.924329,37.383326
0.50957,0,1,0,0,0,140.898919,37.378349
0.499765,0,1,0,0,0,140.89892,37.377898
0.43988,1,0,0,1,0,140.909638,37.388273
0.443718,1,0,0,1,0,140.909638,37.387822
0.391815,0,0,1,0,1,140.908504,37.391427
0.443906,1,0,0,0,0,140.908509,37.387371
0.447722,1,0,0,1,0,140.910203,37.387823
0.528785,0,0,1,0,1,140.899482,37.379702
0.531032,0,0,1,0,1,140.899482,37.380152
0.532978,0,0,1,0,1,140.900046,37.380153
0.519425,0,0,1,1,0,140.901736,37.38376
0.470454,0,0,1,1,0,140.906818,37.385116
0.48015,0,0,1,1,0,140.907384,37.384215
0.440617,1,0,0,0,0,140.907379,37.387821
0.460112,1,0,0,1,0,140.911898,37.387824
0.461612,1,0,0,1,0,140.912463,37.387824
0.365502,1,0,0,1,0,140.915286,37.388728
0.534841,0,0,1,0,0,140.901739,37.381506
0.415987,1,0,0,1,0,140.907942,37.389173
0.405487,0,0,1,1,0,140.907377,37.389623
0.4443,1,0,0,0,0,140.907944,37.38737
0.44606,1,0,0,0,0,140.90738,37.38737
0.43913,1,0,0,0,0,140.908509,37.387821
0.440751,1,0,0,0,0,140.909074,37.387822
0.469344,0,0,1,1,0,140.905121,37.386467
0.464635,0,0,1,1,0,140.905686,37.386467
0.429123,0,0,1,0,0,140.922065,37.38738
0.429942,0,0,1,1,0,140.922066,37.38693
0.416659,1,0,0,1,0,140.919806,37.386928
0.319492,0,0,1,0,0,140.915851,37.388728
0.429348,1,0,0,0,0,140.914722,37.387826
0.409573,1,0,0,1,0,140.915287,37.387826
0.239153,0,0,1,1,0,140.918674,37.389632
0.398755,0,0,1,0,0,140.92037,37.388281
0.411466,0,0,1,0,0,140.920935,37.388281
0.444178,1,0,0,1,0,140.910766,37.389175
0.542371,0,1,0,0,0,140.904565,37.380157
0.543275,0,1,0,0,0,140.904,37.380156
0.535148,0,0,1,0,0,140.903436,37.379254
0.495897,0,0,1,0,1,140.90569,37.383763
0.485399,0,0,1,0,1,140.906254,37.384214
0.345389,1,0,0,1,0,140.915285,37.389179
0.388669,1,0,0,1,0,140.91472,37.389178
0.456598,1,0,0,0,0,140.913027,37.388276
0.426038,0,0,1,1,0,140.923196,37.386029
0.400356,1,0,0,0,0,140.923763,37.383776
0.398341,1,0,0,0,0,140.924328,37.383776
0.149976,0,0,1,1,0,140.918109,37.389631
0.404422,0,0,1,0,0,140.920934,37.388732
0.39758,0,0,1,0,0,140.920934,37.389182
0.388564,0,0,1,0,0,140.920369,37.388731
0.417829,1,0,0,1,0,140.923762,37.385128
0.427139,0,0,1,1,0,140.922631,37.386029
0.429104,0,0,1,1,0,140.922631,37.386479
0.463209,1,0,0,1,0,140.926022,37.384228
0.420678,1,0,0,1,0,140.924326,37.385579
0.416737,1,0,0,1,0,140.924327,37.385128
0.488293,0,1,0,0,0,140.898921,37.377448
0.500497,0,1,0,0,0,140.898355,37.377898
0.541186,0,0,1,0,0,140.902871,37.379704
0.285311,1,0,0,0,0,140.91585,37.389179
0.267148,0,0,1,0,0,140.916415,37.388729
0.428052,0,0,1,1,0,140.923196,37.38648
0.373065,0,0,1,1,0,140.924329,37.382424
0.540026,1,0,0,0,0,140.903999,37.381057
0.535809,1,0,0,1,0,140.903998,37.381508
0.54298,0,1,0,0,0,140.903435,37.380606
0.535792,0,0,1,0,0,140.902304,37.381507
0.537734,0,1,0,0,0,140.90174,37.381056
0.433229,1,0,0,1,0,140.910201,37.389625
0.424815,0,0,1,1,0,140.909636,37.389625
0.429268,1,0,0,0,0,140.910201,37.390076
0.426631,1,0,0,1,0,140.914156,37.388727
0.435688,1,0,0,1,0,140.914157,37.388276
0.415508,1,0,0,1,0,140.914721,37.388277
0.401145,1,0,0,1,0,140.914721,37.388727
0.45473,1,0,0,0,0,140.913592,37.387825
0.535473,0,1,0,0,0,140.900611,37.380604
0.435967,1,0,0,0,0,140.909073,37.388273
0.430285,1,0,0,0,0,140.909073,37.388723
0.433496,1,0,0,0,0,140.908508,37.388272
0.503355,0,0,1,0,0,140.90569,37.383312
0.496209,0,0,1,1,0,140.90682,37.383313
0.499895,0,0,1,0,1,140.906255,37.383313
0.502473,0,0,1,1,0,140.90682,37.382863
0.471899,0,0,1,0,0,140.906253,37.385116
0.487688,0,0,1,1,0,140.903427,37.386465
0.49928,0,0,1,0,1,140.905125,37.383763
0.455073,0,0,1,0,0,140.907381,37.386468
0.457663,0,0,1,0,0,140.906816,37.386468
0.467309,0,0,1,0,0,140.906252,37.385566
0.478192,0,0,1,0,1,140.906253,37.384665
0.423645,1,0,0,1,0,140.909072,37.389174
0.426711,1,0,0,0,0,140.908508,37.388723
0.447252,1,0,0,1,0,140.910767,37.388725
0.428701,0,0,1,1,0,140.921501,37.386929
0.426978,1,0,0,1,0,140.9215,37.38738
0.427061,0,0,1,0,0,140.922065,37.387831
0.456508,1,0,0,1,0,140.912462,37.388726
0.449957,1,0,0,1,0,140.910768,37.388274
0.273977,1,0,0,1,0,140.915849,37.39008
0.441271,1,0,0,1,0,140.910202,37.388724
0.437364,1,0,0,1,0,140.910202,37.389175
0.435373,1,0,0,1,0,140.909637,37.388724
0.333886,0,0,1,1,0,140.915285,37.389629
0.206806,1,0,0,1,0,140.916978,37.390532
0.201814,1,0,0,1,0,140.917543,37.390532
0.418521,1,0,0,1,0,140.908507,37.389174
0.1089,1,0,0,1,0,140.917544,37.390082
0.248968,0,0,1,1,0,140.918673,37.390082
0.453574,1,0,0,1,0,140.912461,37.389176
0.450654,1,0,0,1,0,140.911896,37.389627
0.19691,1,0,0,1,0,140.916414,37.390081
0.267394,0,0,1,1,0,140.91585,37.38963
0.380503,0,0,1,1,0,140.91472,37.389629
0.408552,1,0,0,0,0,140.914154,37.390079
0.270189,1,0,0,1,0,140.916978,37.390983
0.531632,1,0,0,1,0,140.903433,37.381958
0.513713,1,0,0,0,0,140.905126,37.382861
0.542504,0,0,1,0,0,140.90287,37.380606
0.519079,1,0,0,1,0,140.903996,37.38286
0.527926,0,0,1,0,0,140.902303,37.382408
0.391907,0,0,1,0,1,140.908505,37.390976
0.414269,0,0,1,0,0,140.921499,37.388732
0.419523,0,0,1,0,0,140.921499,37.388281
0.463976,0,0,1,0,0,140.906252,37.386017
0.479775,0,0,1,0,1,140.905689,37.384664
0.472523,0,0,1,0,0,140.905688,37.385115
0.512518,0,0,1,1,0,140.901734,37.385112
0.536078,0,1,0,0,0,140.901175,37.381055
0.539111,0,1,0,0,0,140.902304,37.381056
0.41637,0,0,1,1,0,140.909071,37.389625
0.40895,0,0,1,1,0,140.908507,37.389624
0.447037,1,0,0,1,0,140.911331,37.389626
0.440872,1,0,0,1,0,140.910766,37.389626
0.513052,0,0,1,0,0,140.903996,37.383311
0.529002,1,0,0,0,0,140.904562,37.381959
0.522995,1,0,0,0,0,140.904562,37.38241
0.476817,0,0,1,1,0,140.904557,37.386016
0.47084,0,0,1,1,0,140.905122,37.386016
0.475094,0,0,1,1,0,140.904557,37.386466
0.477732,0,0,1,0,0,140.904558,37.385565
0.503017,0,0,1,0,1,140.90456,37.383762
0.37745,1,0,0,0,0,140.914719,37.39008
0.45342,1,0,0,1,0,140.911896,37.389176
0.455982,1,0,0,1,0,140.911897,37.388725
0.452497,1,0,0,1,0,140.911332,37.388725
0.421784,1,0,0,1,0,140.923761,37.385579
0.424732,0,0,1,1,0,140.923761,37.386029
0.423519,0,0,1,1,0,140.924326,37.38603
0.477229,0,0,1,0,1,140.92489,37.386481
0.42528,0,0,1,1,0,140.924325,37.386481
0.474262,0,0,1,1,0,140.924891,37.38558
0.425427,0,0,1,0,0,140.924324,37.387382
0.476268,0,0,1,0,0,140.924889,37.387382
0.45359,0,0,1,0,0,140.906815,37.386919
0.448957,1,0,0,0,0,140.906815,37.387369
0.528162,0,0,1,0,0,140.901738,37.382408
0.429923,0,0,1,1,0,140.92263,37.38693
0.426647,0,0,1,1,0,140.923761,37.38648
0.391822,0,0,1,0,0,140.920933,37.389633
0.282473,1,0,0,1,0,140.918107,37.390983
0.267276,1,0,0,1,0,140.917543,37.390983
0.423806,0,1,0,0,0,140.922064,37.388282
0.428969,0,0,1,1,0,140.923195,37.38693
0.42749,0,0,1,1,0,140.92376,37.386931
0.427198,0,0,1,0,0,140.92376,37.387382
0.530586,0,0,1,1,0,140.896096,37.377896
0.521082,0,0,1,0,0,140.896097,37.377445
0.489384,0,1,0,0,0,140.898356,37.377447
0.382832,0,0,1,0,1,140.907941,37.390525
0.393086,0,0,1,0,1,140.908505,37.390526
0.503886,0,1,0,0,0,140.89779,37.377897
0.510073,0,1,0,0,0,140.897226,37.377897
0.517899,0,1,0,0,0,140.898354,37.378799
0.517486,0,1,0,0,0,140.898919,37.3788
0.510085,0,1,0,0,0,140.898355,37.378349
0.419493,0,1,0,0,0,140.922064,37.388733
0.528168,0,0,1,0,0,140.900608,37.382407
0.528169,0,0,1,0,0,140.901173,37.382407
0.477236,0,0,1,0,1,140.92489,37.386932
0.42592,0,0,1,1,0,140.924325,37.386931
0.362213,0,1,0,0,0,140.917541,37.392335
0.316507,0,0,1,1,0,140.919238,37.390533
0.333329,0,0,1,1,0,140.919237,37.390984
0.543489,0,1,0,0,0,140.903435,37.380156
0.541133,0,1,0,0,0,140.903436,37.379705
0.540714,0,1,0,0,0,140.904,37.379705
0.44775,1,0,0,0,0,140.911895,37.390077
0.313383,1,0,0,0,0,140.916977,37.391433
0.323301,1,0,0,0,0,140.916412,37.391433
0.441855,1,0,0,0,0,140.913025,37.390078
0.429428,1,0,0,0,0,140.91359,37.390079
0.44748,1,0,0,0,0,140.91246,37.390078
0.33361,1,0,0,0,0,140.915284,37.39008
0.42735,0,0,1,0,0,140.923194,37.387832
0.423014,0,0,1,0,0,140.923759,37.388283
0.42957,0,0,1,0,0,140.92263,37.387381
0.462223,0,1,0,0,1,140.924887,37.389185
0.456604,0,0,1,0,0,140.924887,37.389636
0.368724,0,0,1,0,0,140.920364,37.393689
0.37199,0,0,1,0,0,140.919799,37.393689
0.29595,1,0,0,1,0,140.915849,37.390531
0.246312,1,0,0,1,0,140.916413,37.390531
0.1172,1,0,0,1,0,140.916979,37.390081
0.416009,0,0,1,0,0,140.923193,37.389184
0.416479,0,0,1,0,0,140.922628,37.389184
0.474567,0,1,0,0,1,140.925454,37.387833
0.41974,1,0,0,0,0,140.909636,37.390076
0.40954,0,0,1,0,1,140.909071,37.390075
0.449895,1,0,0,1,0,140.911331,37.389176
0.430239,1,0,0,1,0,140.909637,37.389174
0.409003,0,0,1,0,0,140.922063,37.389634
0.408626,0,0,1,0,0,140.921498,37.389183
0.457198,0,0,1,0,0,140.906251,37.386918
0.404721,0,0,1,0,1,140.90907,37.390526
0.460822,0,0,1,0,0,140.906251,37.386468
0.437601,1,0,0,0,0,140.910765,37.390077
0.444067,1,0,0,0,0,140.91133,37.390077
0.415753,1,0,0,0,0,140.909635,37.390526
0.425854,1,0,0,0,0,140.9102,37.390527
0.343895,0,0,1,1,0,140.919803,37.389632
0.301042,0,0,1,1,0,140.919239,37.389632
0.3721,0,0,1,1,0,140.920367,37.390985
0.425238,0,0,1,0,0,140.922629,37.388282
0.351894,0,0,1,0,0,140.919804,37.389182
0.379399,0,0,1,0,0,140.920369,37.389182
0.536413,1,0,0,1,0,140.903433,37.381508
0.540376,0,0,1,0,0,140.903434,37.381057
0.531952,0,0,1,0,0,140.902303,37.381957
0.532022,0,0,1,0,0,140.902868,37.381958
0.513174,0,1,0,0,0,140.89779,37.378348
0.524003,0,1,0,0,0,140.902302,37.382859
0.42154,0,0,1,0,0,140.910199,37.391428
0.366264,0,1,0,0,1,140.915847,37.392334
0.363931,0,1,0,0,1,140.915282,37.392333
0.382777,0,1,0,0,1,140.915846,37.392784
0.540008,0,0,1,1,0,140.902869,37.381057
0.536347,0,0,1,0,0,140.902869,37.381507
0.525005,1,0,0,1,0,140.903997,37.38241
0.530689,1,0,0,1,0,140.903998,37.381959
0.377646,1,0,0,0,0,140.914719,37.39053
0.437911,1,0,0,1,0,140.913591,37.389177
0.413143,1,0,0,0,0,140.909635,37.390977
0.41173,0,0,1,0,0,140.909634,37.391428
0.402363,0,0,1,0,1,140.90907,37.390977
0.42326,1,0,0,0,0,140.910199,37.390978
0.411709,0,0,1,0,1,140.909633,37.392329
0.411274,0,0,1,0,1,140.909634,37.391879
0.519639,0,0,1,1,0,140.901171,37.38421
0.412451,0,0,1,1,0,140.914155,37.389628
0.433265,0,0,1,1,0,140.91359,37.389628
0.418541,1,0,0,1,0,140.914156,37.389178
0.448962,1,0,0,1,0,140.913026,37.389177
0.303573,0,0,1,1,0,140.919238,37.390083
0.398262,0,0,1,0,1,140.921498,37.390084
0.387703,0,0,1,1,0,140.920933,37.390084
0.403176,0,0,1,0,0,140.921498,37.389634
0.360971,0,1,0,0,1,140.920363,37.39459
0.419101,0,0,1,0,0,140.923758,37.388734
0.414089,0,0,1,0,0,140.923758,37.389184
0.416798,0,0,1,0,0,140.924323,37.388734
0.42801,0,0,1,0,0,140.92263,37.387832
0.42472,0,0,1,0,0,140.923194,37.388283
0.423756,0,0,1,0,0,140.924324,37.387833
0.510266,0,0,1,1,0,140.902865,37.384211
0.526297,0,1,0,0,0,140.897224,37.378798
0.519005,0,1,0,0,0,140.897225,37.378348
0.441176,1,0,0,0,0,140.91133,37.390528
0.434914,0,0,1,0,1,140.911328,37.39233
0.428885,0,0,1,0,1,140.910763,37.39233
0.375164,0,1,0,0,1,140.917541,37.392786
0.276684,0,0,1,1,0,140.918673,37.390533
0.307403,0,0,1,1,0,140.918672,37.390984
0.531702,0,0,1,0,1,140.899481,37.381054
0.531604,0,0,1,0,1,140.898916,37.381053
0.533671,0,0,1,0,0,140.901174,37.381506
0.530318,0,0,1,0,0,140.900609,37.381956
0.33791,1,0,0,0,0,140.915848,37.391432
0.354373,1,0,0,0,0,140.915283,37.391432
0.425851,1,0,0,0,0,140.913589,37.390529
0.434793,1,0,0,0,0,140.913024,37.39098
0.517039,0,0,1,1,0,140.902301,37.38376
0.51415,0,0,1,0,1,140.902866,37.383761
0.524919,0,1,0,0,0,140.901737,37.382858
0.521123,1,0,0,0,0,140.903432,37.38286
0.420883,0,0,1,0,0,140.923193,37.388733
0.421341,0,0,1,0,0,140.922629,37.388733
0.420887,0,0,1,0,0,140.924324,37.388283
0.384602,0,0,1,1,0,140.923191,37.391437
0.386688,0,0,1,1,0,140.922626,37.391437
0.474277,0,1,0,0,0,140.924889,37.387833
0.405094,0,0,1,0,1,140.922627,37.390085
0.46718,0,1,0,0,0,140.924888,37.388734
0.529871,0,1,0,0,0,140.900044,37.381956
0.523043,0,0,1,1,0,140.900607,37.383759
0.530934,0,0,1,0,0,140.901174,37.381957
0.471238,0,1,0,0,0,140.924888,37.388284
0.410966,0,0,1,0,0,140.922628,37.389634
0.534304,0,1,0,0,0,140.90061,37.381055
0.520345,0,0,1,0,0,140.902301,37.38331
0.522756,1,0,0,0,0,140.902867,37.382859
0.351825,0,0,1,0,0,140.915847,37.391883
0.290516,1,0,0,1,0,140.916413,37.390982
0.319486,1,0,0,1,0,140.915848,37.390982
0.340986,1,0,0,0,0,140.915284,37.390531
0.349536,1,0,0,0,0,140.915283,37.390981
0.380082,0,0,1,0,0,140.920931,37.391887
0.377524,0,0,1,0,0,140.92093,37.392337
0.39394,0,0,1,1,0,140.921497,37.390535
0.389985,0,0,1,0,1,140.921497,37.390986
0.385072,0,0,1,1,0,140.920932,37.390535
0.381918,0,0,1,1,0,140.920931,37.391436
0.374353,0,0,1,1,0,140.920366,37.391436
0.319633,1,0,0,1,0,140.918107,37.391434
0.311948,1,0,0,0,0,140.917542,37.391434
0.454438,1,0,0,0,0,140.925458,37.383777
0.443548,1,0,0,0,0,140.906814,37.38782
0.452815,0,0,1,0,0,140.90625,37.387369
0.233079,1,0,0,1,0,140.918108,37.390533
0.178164,1,0,0,1,0,140.918108,37.390082
0.369986,0,0,1,1,0,140.920368,37.390083
0.372917,0,0,1,0,0,140.920368,37.389633
0.355437,0,0,1,1,0,140.919802,37.390984
